;avg_gyro-alpha;avg_gyro-beta;avg_gyro-gamma;avg_ax;avg_ay;avg_az;min_gyro-alpha;min_gyro-beta;min_gyro-gamma;min_ax;min_ay;min_az;max_gyro-alpha;max_gyro-beta;max_gyro-gamma;max_ax;max_ay;max_az
2017-02-16 17:05:28.500;-17.9166666667;-4.59895833333;-8.02604166667;-0.226725260417;0.8662109375;-0.05224609375;-90.859375;-16.34375;-51.234375;-0.244140625;0.666015625;-0.166015625;18.5546875;1.2734375;13.578125;-0.19189453125;0.96630859375;0.004638671875
2017-02-16 17:05:29.000;-54.3880208333;-10.4713541667;-29.6302083333;-0.209309895833;0.76611328125;-0.109130859375;-90.859375;-16.34375;-51.234375;-0.244140625;0.666015625;-0.166015625;18.5546875;1.2734375;13.578125;-0.19189453125;0.96630859375;0.004638671875
2017-02-16 17:05:29.500;-90.859375;-16.34375;-51.234375;-0.19189453125;0.666015625;-0.166015625;-90.859375;-16.34375;-51.234375;-0.19189453125;0.666015625;-0.166015625;-90.859375;-16.34375;-51.234375;-0.19189453125;0.666015625;-0.166015625
2017-02-16 17:05:30.000;-51.90625;-0.65625;-23.76953125;-0.2724609375;0.811401367188;-0.0654296875;-90.859375;-16.34375;-51.234375;-0.35302734375;0.666015625;-0.166015625;-12.953125;15.03125;3.6953125;-0.19189453125;0.956787109375;0.03515625
2017-02-16 17:05:30.500;-12.953125;15.03125;3.6953125;-0.35302734375;0.956787109375;0.03515625;-12.953125;15.03125;3.6953125;-0.35302734375;0.956787109375;0.03515625;-12.953125;15.03125;3.6953125;-0.35302734375;0.956787109375;0.03515625
2017-02-16 17:05:31.000;-13.1640625;14.90625;-8.1953125;-0.313110351562;0.910766601562;0.0289306640625;-13.375;14.78125;-20.0859375;-0.35302734375;0.86474609375;0.022705078125;-12.953125;15.03125;3.6953125;-0.273193359375;0.956787109375;0.03515625
2017-02-16 17:05:31.500;-11.5888671875;14.5556640625;-15.66796875;-0.262268066406;0.881225585938;0.0469055175781;-13.375;12.9765625;-20.0859375;-0.273193359375;0.86474609375;0.022705078125;0.9140625;14.78125;15.2578125;-0.185791015625;0.99658203125;0.21630859375
2017-02-16 17:05:32.000;-4.4443359375;13.6533203125;2.00390625;-0.218566894531;0.947143554688;0.143707275391;-13.375;12.9765625;-20.0859375;-0.273193359375;0.86474609375;0.022705078125;0.9140625;14.78125;15.2578125;-0.185791015625;0.99658203125;0.21630859375
2017-02-16 17:05:32.500;0.9140625;12.9765625;15.2578125;-0.185791015625;0.99658203125;0.21630859375;0.9140625;12.9765625;15.2578125;-0.185791015625;0.99658203125;0.21630859375;0.9140625;12.9765625;15.2578125;-0.185791015625;0.99658203125;0.21630859375
2017-02-16 17:05:33.000;12.671875;-1.09765625;15.69140625;-0.22119140625;0.9736328125;0.206909179688;0.9140625;-15.171875;15.2578125;-0.256591796875;0.95068359375;0.197509765625;24.4296875;12.9765625;16.125;-0.185791015625;0.99658203125;0.21630859375
2017-02-16 17:05:33.500;24.4296875;-15.171875;16.125;-0.256591796875;0.95068359375;0.197509765625;24.4296875;-15.171875;16.125;-0.256591796875;0.95068359375;0.197509765625;24.4296875;-15.171875;16.125;-0.256591796875;0.95068359375;0.197509765625
2017-02-16 17:05:34.000;-10.58203125;8.0078125;9.98828125;-0.285400390625;0.894165039062;0.316040039062;-45.59375;-15.171875;3.8515625;-0.314208984375;0.837646484375;0.197509765625;24.4296875;31.1875;16.125;-0.256591796875;0.95068359375;0.4345703125
2017-02-16 17:05:34.500;-45.59375;31.1875;3.8515625;-0.314208984375;0.837646484375;0.4345703125;-45.59375;31.1875;3.8515625;-0.314208984375;0.837646484375;0.4345703125;-45.59375;31.1875;3.8515625;-0.314208984375;0.837646484375;0.4345703125
2017-02-16 17:05:35.000;-37.6328125;15.828125;-2.49609375;-0.265747070312;0.938964843747;0.244506835938;-45.59375;0.46875;-8.84375;-0.314208984375;0.837646484375;0.054443359375;-29.671875;31.1875;3.8515625;-0.21728515625;1.04028320312;0.4345703125
2017-02-16 17:05:35.500;-29.671875;0.46875;-8.84375;-0.21728515625;1.04028320312;0.054443359375;-29.671875;0.46875;-8.84375;-0.21728515625;1.04028320312;0.054443359375;-29.671875;0.46875;-8.84375;-0.21728515625;1.04028320312;0.054443359375
2017-02-16 17:05:36.000;51.01953125;7.8984375;-5.33984375;0.062255859375;0.843627929685;0.0618896484375;-29.671875;0.46875;-8.84375;-0.21728515625;0.64697265625;0.054443359375;131.7109375;15.328125;-1.8359375;0.341796875;1.04028320312;0.0693359375
2017-02-16 17:05:36.500;131.7109375;15.328125;-1.8359375;0.341796875;0.64697265625;0.0693359375;131.7109375;15.328125;-1.8359375;0.341796875;0.64697265625;0.0693359375;131.7109375;15.328125;-1.8359375;0.341796875;0.64697265625;0.0693359375
2017-02-16 17:05:37.000;42.3984375;12.41015625;-17.421875;0.19775390625;0.74072265625;0.218505859375;-46.9140625;9.4921875;-33.0078125;0.0537109375;0.64697265625;0.0693359375;131.7109375;15.328125;-1.8359375;0.341796875;0.83447265625;0.36767578125
2017-02-16 17:05:37.500;-46.9140625;9.4921875;-33.0078125;0.0537109375;0.83447265625;0.36767578125;-46.9140625;9.4921875;-33.0078125;0.0537109375;0.83447265625;0.36767578125;-46.9140625;9.4921875;-33.0078125;0.0537109375;0.83447265625;0.36767578125
2017-02-16 17:05:38.000;-34.59765625;2.3125;-13.61328125;-0.101684570312;0.9013671875;0.303466796875;-46.9140625;-4.8671875;-33.0078125;-0.257080078125;0.83447265625;0.2392578125;-22.28125;9.4921875;5.78125;0.0537109375;0.96826171875;0.36767578125
2017-02-16 17:05:38.500;-21.4677734375;-4.2578125;5.70703125;-0.225128173828;0.965423583984;0.231079101562;-22.28125;-4.8671875;5.1875;-0.257080078125;0.945556640625;0.173828125;-15.7734375;0.0078125;5.78125;-0.00146484375;0.96826171875;0.2392578125
2017-02-16 17:05:39.000;-18.2138671875;-1.8203125;5.41015625;-0.0973205566406;0.954071044922;0.198364257812;-22.28125;-4.8671875;5.1875;-0.257080078125;0.945556640625;0.173828125;-15.7734375;0.0078125;5.78125;-0.00146484375;0.96826171875;0.2392578125
2017-02-16 17:05:39.500;-15.7734375;0.0078125;5.1875;-0.00146484375;0.945556640625;0.173828125;-15.7734375;0.0078125;5.1875;-0.00146484375;0.945556640625;0.173828125;-15.7734375;0.0078125;5.1875;-0.00146484375;0.945556640625;0.173828125
2017-02-16 17:05:40.000;-2.25;-4.875;-1.15234375;-0.0623779296875;0.974365234372;0.230834960938;-15.7734375;-9.7578125;-7.4921875;-0.123291015625;0.945556640625;0.173828125;11.2734375;0.0078125;5.1875;-0.00146484375;1.00317382812;0.287841796875
2017-02-16 17:05:40.500;11.2734375;-9.7578125;-7.4921875;-0.123291015625;1.00317382812;0.287841796875;11.2734375;-9.7578125;-7.4921875;-0.123291015625;1.00317382812;0.287841796875;11.2734375;-9.7578125;-7.4921875;-0.123291015625;1.00317382812;0.287841796875
2017-02-16 17:05:41.000;6.25390625;-4.0078125;-2.67578125;-0.176513671875;0.983398437497;0.271606445312;1.234375;-9.7578125;-7.4921875;-0.229736328125;0.963623046875;0.25537109375;11.2734375;1.7421875;2.140625;-0.123291015625;1.00317382812;0.287841796875
2017-02-16 17:05:41.500;1.234375;1.7421875;2.140625;-0.229736328125;0.963623046875;0.25537109375;1.234375;1.7421875;2.140625;-0.229736328125;0.963623046875;0.25537109375;1.234375;1.7421875;2.140625;-0.229736328125;0.963623046875;0.25537109375
2017-02-16 17:05:42.000;3.40234375;-11.0078125;10.046875;-0.197875976562;0.936767578125;0.229125976562;1.234375;-23.7578125;2.140625;-0.229736328125;0.909912109375;0.202880859375;5.5703125;1.7421875;17.953125;-0.166015625;0.963623046875;0.25537109375
2017-02-16 17:05:42.500;5.5703125;-23.7578125;17.953125;-0.166015625;0.909912109375;0.202880859375;5.5703125;-23.7578125;17.953125;-0.166015625;0.909912109375;0.202880859375;5.5703125;-23.7578125;17.953125;-0.166015625;0.909912109375;0.202880859375
2017-02-16 17:05:43.000;-0.36328125;-10.66015625;7.27734375;-0.0521240234375;0.927490234375;0.185913085938;-6.296875;-23.7578125;-3.3984375;-0.166015625;0.909912109375;0.1689453125;5.5703125;2.4375;17.953125;0.061767578125;0.945068359375;0.202880859375
2017-02-16 17:05:43.500;-6.296875;2.4375;-3.3984375;0.061767578125;0.945068359375;0.1689453125;-6.296875;2.4375;-3.3984375;0.061767578125;0.945068359375;0.1689453125;-6.296875;2.4375;-3.3984375;0.061767578125;0.945068359375;0.1689453125
2017-02-16 17:05:44.000;-18.10546875;24.86328125;36.67578125;0.06884765625;0.987426757812;0.24658203125;-29.9140625;2.4375;-3.3984375;0.061767578125;0.945068359375;0.1689453125;-6.296875;47.2890625;76.75;0.075927734375;1.02978515625;0.32421875
2017-02-16 17:05:44.500;-29.9140625;47.2890625;76.75;0.075927734375;1.02978515625;0.32421875;-29.9140625;47.2890625;76.75;0.075927734375;1.02978515625;0.32421875;-29.9140625;47.2890625;76.75;0.075927734375;1.02978515625;0.32421875
2017-02-16 17:05:45.000;-15.77734375;25.328125;40.08203125;0.0745849609375;0.987426757812;0.305908203125;-29.9140625;3.3671875;3.4140625;0.0732421875;0.945068359375;0.28759765625;-1.640625;47.2890625;76.75;0.075927734375;1.02978515625;0.32421875
2017-02-16 17:05:45.500;-1.888671875;3.833984375;3.59765625;0.0676574707031;0.936676025391;0.303497314453;-3.625;3.3671875;3.4140625;0.028564453125;0.8779296875;0.28759765625;-1.640625;7.1015625;4.8828125;0.0732421875;0.945068359375;0.414794921875
2017-02-16 17:05:46.000;-2.880859375;5.701171875;4.33203125;0.0453186035156;0.903106689453;0.367095947266;-3.625;3.3671875;3.4140625;0.028564453125;0.8779296875;0.28759765625;-1.640625;7.1015625;4.8828125;0.0732421875;0.945068359375;0.414794921875
2017-02-16 17:05:46.500;-3.625;7.1015625;4.8828125;0.028564453125;0.8779296875;0.414794921875;-3.625;7.1015625;4.8828125;0.028564453125;0.8779296875;0.414794921875;-3.625;7.1015625;4.8828125;0.028564453125;0.8779296875;0.414794921875
2017-02-16 17:05:47.000;-4.00390625;9.875;7.89453125;0.0155029296875;0.867065429688;0.412109375;-4.3828125;7.1015625;4.8828125;0.00244140625;0.856201171875;0.409423828125;-3.625;12.6484375;10.90625;0.028564453125;0.8779296875;0.414794921875
2017-02-16 17:05:47.500;-4.3828125;12.6484375;10.90625;0.00244140625;0.856201171875;0.409423828125;-4.3828125;12.6484375;10.90625;0.00244140625;0.856201171875;0.409423828125;-4.3828125;12.6484375;10.90625;0.00244140625;0.856201171875;0.409423828125
2017-02-16 17:05:48.000;0.671875;9.4296875;7.90625;-0.02587890625;0.90087890625;0.450927734375;-4.3828125;6.2109375;4.90625;-0.05419921875;0.856201171875;0.409423828125;5.7265625;12.6484375;10.90625;0.00244140625;0.945556640625;0.492431640625
2017-02-16 17:05:48.500;5.7265625;6.2109375;4.90625;-0.05419921875;0.945556640625;0.492431640625;5.7265625;6.2109375;4.90625;-0.05419921875;0.945556640625;0.492431640625;5.7265625;6.2109375;4.90625;-0.05419921875;0.945556640625;0.492431640625
2017-02-16 17:05:49.000;4.09765625;-1.078125;2.40625;-0.068359375;0.923217773438;0.436767578125;2.46875;-8.3671875;-0.09375;-0.08251953125;0.90087890625;0.381103515625;5.7265625;6.2109375;4.90625;-0.05419921875;0.945556640625;0.492431640625
2017-02-16 17:05:49.500;2.46875;-8.3671875;-0.09375;-0.08251953125;0.90087890625;0.381103515625;2.46875;-8.3671875;-0.09375;-0.08251953125;0.90087890625;0.381103515625;2.46875;-8.3671875;-0.09375;-0.08251953125;0.90087890625;0.381103515625
2017-02-16 17:05:50.000;0.046875;-2.265625;6.40625;-0.06982421875;0.9052734375;0.399169921875;-2.375;-8.3671875;-0.09375;-0.08251953125;0.90087890625;0.381103515625;2.46875;3.8359375;12.90625;-0.05712890625;0.90966796875;0.417236328125
2017-02-16 17:05:50.500;-2.375;3.8359375;12.90625;-0.05712890625;0.90966796875;0.417236328125;-2.375;3.8359375;12.90625;-0.05712890625;0.90966796875;0.417236328125;-2.375;3.8359375;12.90625;-0.05712890625;0.90966796875;0.417236328125
2017-02-16 17:05:51.000;8.234375;-3.75390625;5.12890625;-0.0357666015625;0.920288085938;0.399291992188;-2.375;-11.34375;-2.6484375;-0.05712890625;0.90966796875;0.38134765625;18.84375;3.8359375;12.90625;-0.014404296875;0.930908203125;0.417236328125
2017-02-16 17:05:51.500;18.84375;-11.34375;-2.6484375;-0.014404296875;0.930908203125;0.38134765625;18.84375;-11.34375;-2.6484375;-0.014404296875;0.930908203125;0.38134765625;18.84375;-11.34375;-2.6484375;-0.014404296875;0.930908203125;0.38134765625
2017-02-16 17:05:52.000;2.90234375;-6.609375;3.66015625;-0.019287109375;0.942016601562;0.407592773438;-13.0390625;-11.34375;-2.6484375;-0.024169921875;0.930908203125;0.38134765625;18.84375;-1.875;9.96875;-0.014404296875;0.953125;0.433837890625
2017-02-16 17:05:52.500;-11.4775390625;1.0048828125;10.77734375;0.00714111328125;0.925018310547;0.455841064453;-13.0390625;-1.875;9.96875;-0.024169921875;0.728271484375;0.433837890625;-0.546875;21.1640625;16.4375;0.226318359375;0.953125;0.60986328125
2017-02-16 17:05:53.000;-5.2314453125;12.5244140625;14.01171875;0.132385253906;0.812591552734;0.543853759766;-13.0390625;-1.875;9.96875;-0.024169921875;0.728271484375;0.433837890625;-0.546875;21.1640625;16.4375;0.226318359375;0.953125;0.60986328125
2017-02-16 17:05:53.500;-0.546875;21.1640625;16.4375;0.226318359375;0.728271484375;0.60986328125;-0.546875;21.1640625;16.4375;0.226318359375;0.728271484375;0.60986328125;-0.546875;21.1640625;16.4375;0.226318359375;0.728271484375;0.60986328125
2017-02-16 17:05:54.000;-4.43359375;59.6484375;-2.41015625;-0.129150390625;0.85498046875;0.413208007812;-8.3203125;21.1640625;-21.2578125;-0.484619140625;0.728271484375;0.216552734375;-0.546875;98.1328125;16.4375;0.226318359375;0.981689453125;0.60986328125
2017-02-16 17:05:54.500;-8.3203125;98.1328125;-21.2578125;-0.484619140625;0.981689453125;0.216552734375;-8.3203125;98.1328125;-21.2578125;-0.484619140625;0.981689453125;0.216552734375;-8.3203125;98.1328125;-21.2578125;-0.484619140625;0.981689453125;0.216552734375
2017-02-16 17:05:55.000;-16.37890625;-16.80859375;-41.92578125;-0.510498046875;0.81640625;-0.180541992188;-24.4375;-131.75;-62.59375;-0.536376953125;0.651123046875;-0.57763671875;-8.3203125;98.1328125;-21.2578125;-0.484619140625;0.981689453125;0.216552734375
2017-02-16 17:05:55.500;-24.4375;-131.75;-62.59375;-0.536376953125;0.651123046875;-0.57763671875;-24.4375;-131.75;-62.59375;-0.536376953125;0.651123046875;-0.57763671875;-24.4375;-131.75;-62.59375;-0.536376953125;0.651123046875;-0.57763671875
2017-02-16 17:05:56.000;-0.9453125;-58.82421875;-22.55078125;-0.3681640625;0.59912109375;0.0953369140625;-24.4375;-131.75;-62.59375;-0.536376953125;0.547119140625;-0.57763671875;22.546875;14.1015625;17.4921875;-0.199951171875;0.651123046875;0.768310546875
2017-02-16 17:05:56.500;22.546875;14.1015625;17.4921875;-0.199951171875;0.547119140625;0.768310546875;22.546875;14.1015625;17.4921875;-0.199951171875;0.547119140625;0.768310546875;22.546875;14.1015625;17.4921875;-0.199951171875;0.547119140625;0.768310546875
2017-02-16 17:05:57.000;-4.8359375;-10.046875;26.99609375;-0.189453125;0.536010742188;0.806640625;-32.21875;-34.1953125;17.4921875;-0.199951171875;0.52490234375;0.768310546875;22.546875;14.1015625;36.5;-0.178955078125;0.547119140625;0.844970703125
2017-02-16 17:05:57.500;-32.21875;-34.1953125;36.5;-0.178955078125;0.52490234375;0.844970703125;-32.21875;-34.1953125;36.5;-0.178955078125;0.52490234375;0.844970703125;-32.21875;-34.1953125;36.5;-0.178955078125;0.52490234375;0.844970703125
2017-02-16 17:05:58.000;15.421875;-18.35546875;23.44921875;-0.2509765625;0.616577148438;0.625610351562;-32.21875;-34.1953125;10.3984375;-0.322998046875;0.52490234375;0.40625;63.0625;-2.515625;36.5;-0.178955078125;0.708251953125;0.844970703125
2017-02-16 17:05:58.500;63.0625;-2.515625;10.3984375;-0.322998046875;0.708251953125;0.40625;63.0625;-2.515625;10.3984375;-0.322998046875;0.708251953125;0.40625;63.0625;-2.515625;10.3984375;-0.322998046875;0.708251953125;0.40625
2017-02-16 17:05:58.500;63.0625;-2.515625;10.3984375;-0.322998046875;0.708251953125;0.40625;63.0625;-2.515625;10.3984375;-0.322998046875;0.708251953125;0.40625;63.0625;-2.515625;10.3984375;-0.322998046875;0.708251953125;0.40625
2017-02-16 17:05:59.000;36.20703125;7.65234375;11.41015625;-0.34619140625;0.746215820312;0.356811523438;9.3515625;-2.515625;10.3984375;-0.369384765625;0.708251953125;0.307373046875;63.0625;17.8203125;12.421875;-0.322998046875;0.7841796875;0.40625
2017-02-16 17:05:59.500;9.3515625;17.8203125;12.421875;-0.369384765625;0.7841796875;0.307373046875;9.3515625;17.8203125;12.421875;-0.369384765625;0.7841796875;0.307373046875;9.3515625;17.8203125;12.421875;-0.369384765625;0.7841796875;0.307373046875
2017-02-16 17:06:00.000;1.1953125;16.4921875;-1.19140625;-0.334594726562;0.830444335938;0.380859375;-6.9609375;15.1640625;-14.8046875;-0.369384765625;0.7841796875;0.307373046875;9.3515625;17.8203125;12.421875;-0.2998046875;0.876708984375;0.454345703125
2017-02-16 17:06:00.500;-6.9609375;15.1640625;-14.8046875;-0.2998046875;0.876708984375;0.454345703125;-6.9609375;15.1640625;-14.8046875;-0.2998046875;0.876708984375;0.454345703125;-6.9609375;15.1640625;-14.8046875;-0.2998046875;0.876708984375;0.454345703125
2017-02-16 17:06:01.000;-17.01953125;17.33984375;-6.75390625;-0.283569335938;0.839233398438;0.476196289062;-27.078125;15.1640625;-14.8046875;-0.2998046875;0.8017578125;0.454345703125;-6.9609375;19.515625;1.296875;-0.267333984375;0.876708984375;0.498046875
2017-02-16 17:06:01.500;-27.078125;19.515625;1.296875;-0.267333984375;0.8017578125;0.498046875;-27.078125;19.515625;1.296875;-0.267333984375;0.8017578125;0.498046875;-27.078125;19.515625;1.296875;-0.267333984375;0.8017578125;0.498046875
2017-02-16 17:06:02.000;-13.19921875;4.53125;6.2109375;-0.221313476562;0.8291015625;0.484619140625;-27.078125;-10.453125;1.296875;-0.267333984375;0.8017578125;0.47119140625;0.6796875;19.515625;11.125;-0.17529296875;0.8564453125;0.498046875
2017-02-16 17:06:02.500;0.6796875;-10.453125;11.125;-0.17529296875;0.8564453125;0.47119140625;0.6796875;-10.453125;11.125;-0.17529296875;0.8564453125;0.47119140625;0.6796875;-10.453125;11.125;-0.17529296875;0.8564453125;0.47119140625
2017-02-16 17:06:03.000;26.93359375;19.83984375;25.49609375;-0.16748046875;0.907470703125;0.35791015625;0.6796875;-10.453125;11.125;-0.17529296875;0.8564453125;0.24462890625;53.1875;50.1328125;39.8671875;-0.15966796875;0.95849609375;0.47119140625
2017-02-16 17:06:03.500;53.1875;50.1328125;39.8671875;-0.15966796875;0.95849609375;0.24462890625;53.1875;50.1328125;39.8671875;-0.15966796875;0.95849609375;0.24462890625;53.1875;50.1328125;39.8671875;-0.15966796875;0.95849609375;0.24462890625
2017-02-16 17:06:04.000;25.08203125;23.78125;24.42578125;-0.203979492188;0.924072265625;0.301391601562;-3.0234375;-2.5703125;8.984375;-0.248291015625;0.8896484375;0.24462890625;53.1875;50.1328125;39.8671875;-0.15966796875;0.95849609375;0.358154296875
2017-02-16 17:06:04.500;-3.0234375;-2.5703125;8.984375;-0.248291015625;0.8896484375;0.358154296875;-3.0234375;-2.5703125;8.984375;-0.248291015625;0.8896484375;0.358154296875;-3.0234375;-2.5703125;8.984375;-0.248291015625;0.8896484375;0.358154296875
